title,description,ms.service
 关于部署在云服务下的 Java 应用程序会出现过渡环境被 “同步” 到生产环境的问题, 关于部署在云服务下的 Java 应用程序会出现过渡环境被 “同步” 到生产环境的问题,cloud-services
 认知服务 Android 使用示例, 认知服务 Android 使用示例,cognitive-services
 计算机视觉 API C# SDK 使用示例, 计算机视觉 API C# SDK 使用示例,cognitive-services
 情绪识别 API C# SDK 使用示例, 情绪识别 API C# SDK 使用示例,cognitive-services
 中国版认知服务使用指导, 中国版认知服务使用指导,cognitive-services
 C# SDK 调用认知服务时提示 Key 无效, C# SDK 调用认知服务时提示 Key 无效,cognitive-services
 PHP 调用认知服务证书认证问题, PHP 调用认知服务证书认证问题,cognitive-services
 认知服务 Windows 使用示例, 这个示例是一个 Windows 应用程序，用来演示如何使用微软认知服务 API。,cognitive-services
 Azure 计费常见问题 - 数据传输, Azure 计费常见问题 - 数据传输,billing
 Azure 计费常见问题 - 存储与 SQL 数据库, Azure 计费常见问题 - 存储与 SQL 数据库,billing
 Azure 计费常见问题, Azure 计费常见问题,billing
 Azure 门户或 Azure 帐户中心“找不到任何订阅”提示, 针对登录 Azure 门户或账户中心时看到“看来您还未创建任何订阅”信息的解决方案。,billing
 Azure 线上注册的常见问题, 针对注册 Azure 的过程中常遇到的问题提供了解决方案。,billing
 无法登录 Azure 账户, 本文将介绍当您发生 “无法登陆 Azure 账号” 的解决方案。,billing
 如何申请发票？（及常见问题）, 发票相关的申请和常见问题,billing
 Azure Cosmos DB Mongo API 如何导出 MongoDB 数据, Azure Cosmos DB Mongo API 如何导出 MongoDB 数据,cosmos-db
 如何解决 Cosmos DB 使用 Mongo API 时遇到的连接错误, 如何解决 Cosmos DB 使用 Mongo API 时遇到的连接错误,cosmos-db
 基于 Apache Storm 消费 Azure 事件中心消息, 基于 Apache Storm 消费 Azure 事件中心消息,event-hubs
 基于直接接收的方法消费 Azure 事件中心消息, 基于直接接收的方法消费 Azure 事件中心消息,event-hubs
 基于 EventProcessorHost 消费 Azure 事件中心消息, 基于 EventProcessorHost 消费 Azure 事件中心消息,event-hubs
 PowerShell 创建事件中心报错, 使用 PowerShell 创建事件中心时产生 'The pipeline has been stopped' 错误,event-hubs
 Azure 事件中心 Java 编程的那些事, Azure 事件中心 Java 编程的那些事,event-hubs
 使用 Azure 门户创建 Express Route, 使用 Azure 门户创建 Express Route,expressroute
 ExpressRoute 是否支持网络流量的 QOS, 本文主要针对用户本地网络通过 ExpressRoute 专线连通到 Azure 相应的虚拟网络内部资源后，在网络传输中是否支持 QOS 做说明。,expressroute
 如何使用 Curl 停止 Spark 中某个正在运行的 Yarn 作业," 在 Spark 群集中，如果想停止某个正在运行的 Yarn 作业, 不仅可以使用 SSH 登录后来停止，也可以通过 Curl 来提交停止的请求。",hdinsight
 如何使用 REST API 访问 HBase 数据, 如何使用 REST API 访问 HBase 数据,hdinsight
 如何自定义 HDInsight Storm 日志文件大小, 如何自定义 HDInsight Storm 日志文件大小,hdinsight
 如何下载 HDInsight-Linux-Storm 拓扑日志, 如何下载 HDInsight-Linux-Storm 拓扑日志,hdinsight
 Windows HDInsight 群集向 Linux 环境迁移示例之 HBase 篇, Windows HDInsight 群集向 Linux 环境迁移示例之 HBase 篇,hdinsight
 如何合理的利用 HDInsight 并节省费用, 如何合理的利用 HDInsight 并节省费用,hdinsight
 HDInsight Clamav 进程占用 CPU 100%, HDInsight Clamav 进程占用 CPU 100%,hdinsight
 '如何解决 HDInsight 群集仪表板登录时的 403 错误', '本文主要讲述如何解决 HDInsight 群集仪表板登录时的 403 错误',hdinsight
 如何关闭 HDInsight 节点打补丁后强制重启的设置, 如何关闭 HDInsight 节点打补丁后强制重启的设置,hdinsight
 HBase 集群的 Ambari Metrics 服务崩溃后修复方法, HBase 集群的 Ambari Metrics 服务崩溃后修复方法,hdinsight
 如何解决 HDinsight 使用 Hive 时遇到的异常错误, 本文旨在如何解决 Hive I/O exception：OCR does not support type conversion,hdinsight
 Ambari 上执行 Hive 查询语句的两个最佳实践, Ambari 上执行 Hive 查询语句的两个最佳实践,hdinsight
 使用 Yarn 管理 HDInsight 任务资源分配, 使用 Yarn 管理 HDInsight 任务资源分配,hdinsight
 HDInsight Spark 集群出现异常警报, HDInsight Spark 集群出现异常警报,hdinsight
 如何解决无法创建 IoT Hub 的问题, 如何解决无法创建 IoT Hub 的问题,iot-hub
 使用 EventHubClient 连接 IoT 中心的正确连接字符串, 使用 EventHubClient 连接 IoT 中心的正确连接字符串,iot-hub
 使用 MQTT.FX 工具连接 IoT Hub, 使用 MQTT.FX 工具连接 IoT Hub,iot-hub
 如何通过代码查询 IoT Hub 的作业信息, 如何通过代码查询 IoT Hub 的作业信息,iot-hub
 .Net 接收 IotHub 消息的两种方式, 本文讲述.Net 接收 IotHub 消息的两种方式,iot-hub
 Node JS 如何使用 MQTT 协议调用“直接方法”, Node JS 如何使用 MQTT 协议调用“直接方法”,iot-hub
 如何设置 IoT 中心云到设备消息的默认 TTL 为分钟级别, 如何设置 IoT 中心云到设备消息的默认 TTL 为分钟级别,iot-hub
 Azure Key Vault 管理存储帐户密钥, Azure Key Vault 管理存储帐户密钥,key-vault
 如何使用 Java 操作密钥保管库管理及客户端 API, 如何使用 Java 操作密钥保管库管理及客户端 API,key-vault
 解决由于 Key Vault 未启用导致 VM 无法启动的问题, 解决由于 Key Vault 未启用导致 VM 无法启动的问题,key-vault
 如何使用密钥管理库导入 PEM 格式的证书, 如何使用密钥管理库导入 PEM 格式的证书,key-vault
 使用 PowerShell 脚本查看 ARM 模式下 SLB 配置, 使用 PowerShell 脚本查看 ARM 模式下 SLB 配置,load-balancer
 使用 PowerShell 查看经典模式下的负载均衡配置, 通过 PowerShell 脚本程序查看经典模式下的负载均衡配置,load-balancer
 Apache KeepAlive 引发的 HTTP 探测问题及解决办法, Apache KeepAlive 引发的 HTTP 探测问题及解决办法,virtual-machines
 配置问题导致负载均衡器间歇性丢包或负载不均衡, 配置问题导致负载均衡器间歇性丢包或负载不均衡,load-balancer
 安卓 SDK 无法识别 Azure 媒体服务发布的 HLS 视频地址, 如何解决安卓 SDK 无法识别 Azure 媒体服务发布的 HLS 视频地址的问题。,media-services
 如何使用 Azure Media Service Explorer 添加水印, 如何使用 Azure Media Service Explorer 添加水印(循环或淡入淡出效果),media-services
 如何为媒体服务视频加载字幕, 本文以 Azure Media Player 作为播放器，目前 AMP 所支持的字幕格式为 WebVTT 格式，登陆 Azure 门户，上传字幕文件,media-services
 Azure 媒体直播服务操作流程, 以 Wirecast 为例，讲述 Azure 媒体直播服务操作流程,media-services
 使用 Azure Meida Player 无法在某些手机浏览器播放视频, 使用 Azure Meida Player 无法在某些手机浏览器播放视频,media-services
 如何下载直播生成的视频文件, 使用媒体服务的直播服务后，会产生归档文件，如何将其下载到本地,media-services
 通过 Java 上传大文件到媒体服务账号报错, Java 通过分片的方式上传大文件到媒体服务账号中,media-services
 媒体服务常见故障解决方案, 媒体服务常见故障解决方案,media-services
 如何解决 MySQL Database on Azure 中无法创建函数的问题, 如何解决 MySQL Database on Azure 中无法创建函数的问题,mysql
 如何对 Azure MySQL 连接进行故障排查, 如何对 Azure MySQL 连接进行故障排查,mysql
 如何解决 MySQL DataBase on Azure 慢查询日志无法下载的问题, 如何解决 MySQL DataBase on Azure 慢查询日志无法下载的问题,mysql
 MySQL Database on Azure 的高可用文档, MySQL Database on Azure 的高可用文档,mysql
 '使用可读备份库提升 MySQL Database on Azure 的高可用性', '本文主要讲解可读备份库的工作原理及相关限制。',mysql
 跨资源组移动 MySQL 实例的替代方案, 跨资源组移动 MySQL 实例的替代方案,mysql
 如何使用 MySQL EntityFramework 组件处理 MYSQL PaaS DB, 演示如何使用 MySQL EntityFramework 组件对 MySQL PaaS DB 进行操作,mysql
 自动抓包实施网络入侵检测, 自动抓包实施网络入侵检测,network-watcher
 Azure 通知中心结合 Android 百度云推送实现消息定制化服务, Azure 通知中心结合 Android 百度云推送实现消息定制化服务,notification-hubs
 百度推送服务绑定关系未找到或不存在, 通过调用 Baidu Push API 修复 Bind Relation Not Found 错误,notification-hubs
 百度推送通过获取注册信息失败, 介绍如何解决百度推送过程中的注册问题。,notification-hubs
 使用 Azure PowerShell 创建通知中心, 本文主要介绍如何使用 PowerShell 基于 ARM 模式创建通知中心。,notification-hubs
 如何根据通道信息获取通知中心中的注册信息, 如何根据通道信息获取通知中心中的注册信息。,notification-hubs
 在.Net Core 的环境下使 UWP 可以正常接收 Azure Notification Hub event, 在.Net Core 的环境下使 UWP 可以正常接收 Azure Notification Hub event,notification-hubs
 如何解决中国区 Azure 门户登录失败的问题, 如何解决中国区 Azure 门户登录失败的问题,azure-portal
 Eclipse 使用认证文件登录 Azure, 本主要介绍如何在 Eclipse 中使用认证文件的方式登录 Azure,redis-cache
 Mac OS 环境下无法使用 PowerBI-Cli 工具故障排查, Mac OS 环境下无法使用 PowerBI-Cli 工具故障排查,power-bi-embedded
 PowerBI-Cli 工具使用指南, PowerBI-Cli 工具使用指南,power-bi-embedded
 Power BI PaaS 和 SaaS 的 Embed 服务区别, Power BI PaaS 和 SaaS 的 Embed 服务区别,power-bi-embedded
 有关 Power BI Embedded 会话计费的常见问题及回答, 有关 Power BI Embedded 会话计费的常见问题及回答,power-bi-embedded
 PowerShell 脚本调用 Post Import 功能故障排查, PowerShell 脚本调用 Post Import 功能故障排查,power-bi-embedded
 Power BI Embedded 的工作流及相关 REST API 命令介绍, Power BI Embedded 的工作流及相关 REST API 命令介绍,power-bi-embedded
 Power BI Embedded 官方新版示例(2017 年 4 月版)配置步骤, Power BI Embedded 官方新版示例(2017 年 4 月版)配置步骤,power-bi-embedded
 Azure Redis 最佳实践, Azure Redis 最佳实践,redis-cache
 Redis Cache 常见问题解答, Redis Cache 常见问题解答,redis-cache
 如何使用 PowerShell 开启 Redis 诊断功能, 本主要介绍如何使用 PowerShell 开启 Redis 的诊断功能,redis-cache
