fileName,title,description,ms.service,realPath,fileLocation,URL
vs-azure-tools-azure-project-create, 使用 Visual Studio 创建 Azure 云服务项目 | Microsoft Docs, 了解如何使用 Visual Studio 创建 Azure 云服务项目, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-azure-project-create.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-azure-project-create.md,https://docs.azure.cn/zh-cn/vs-azure-tools-azure-project-create
vs-azure-tools-cloud-service-project-managing-roles, 使用 Visual Studio 管理 Azure 云服务中的角色 | Microsoft Docs, 了解如何使用 Visual Studio 在 Azure 云服务中添加和删除角色。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-cloud-service-project-managing-roles.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-cloud-service-project-managing-roles.md,https://docs.azure.cn/zh-cn/vs-azure-tools-cloud-service-project-managing-roles
vs-azure-tools-cloud-service-publish-set-up-required-services-in-visual-studio, 准备从 Visual Studio 发布或部署 Azure 应用程序 | Azure, 了解设置云服务和存储帐户服务以及配置 Azure 应用程序的过程。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-cloud-service-publish-set-up-required-services-in-visual-studio.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-cloud-service-publish-set-up-required-services-in-visual-studio.md,https://docs.azure.cn/zh-cn/vs-azure-tools-cloud-service-publish-set-up-required-services-in-visual-studio
vs-azure-tools-cloud-service-retain-a-constant-virtual-ip-address, 如何为 Azure 云服务保留固定的虚拟 IP 地址 | Microsoft Docs, 了解如何确保 Azure 云服务的虚拟 IP 地址 (VIP) 不更改。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-cloud-service-retain-a-constant-virtual-ip-address.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-cloud-service-retain-a-constant-virtual-ip-address.md,https://docs.azure.cn/zh-cn/vs-azure-tools-cloud-service-retain-a-constant-virtual-ip-address
vs-azure-tools-command-line-build, 为 Azure 构建的命令行 | Microsoft Docs, 为 Azure 构建的命令行, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-command-line-build.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-command-line-build.md,https://docs.azure.cn/zh-cn/vs-azure-tools-command-line-build
vs-azure-tools-configure-roles-for-cloud-service, 使用 Visual Studio 配置 Azure 云服务的角色 | Microsoft Docs, 了解如何使用 Visual Studio 设置和配置 Azure 云服务的角色。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-configure-roles-for-cloud-service.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-configure-roles-for-cloud-service.md,https://docs.azure.cn/zh-cn/vs-azure-tools-configure-roles-for-cloud-service
vs-azure-tools-configuring-an-azure-project, 使用 Visual Studio 配置 Azure 云服务项目 | Microsoft Docs, 了解如何根据你对该项目的要求在 Visual Studio 中配置 Azure 云服务项目。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-configuring-an-azure-project.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-configuring-an-azure-project.md,https://docs.azure.cn/zh-cn/vs-azure-tools-configuring-an-azure-project
vs-azure-tools-connected-services-add-active-directory, 在 Visual Studio 中使用连接服务添加 Azure Active Directory | Microsoft Docs, 使用 Visual Studio 中的“添加连接服务”对话框添加 Azure Active Directory, active-directory,mc-docs-pr.zh-cn\articles\vs-azure-tools-connected-services-add-active-directory.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-connected-services-add-active-directory.md,https://docs.azure.cn/zh-cn/vs-azure-tools-connected-services-add-active-directory
vs-azure-tools-connected-services-storage, 在 Visual Studio 中使用连接服务添加 Azure 存储 | Microsoft Docs, 使用 Visual Studio 的“添加连接服务”对话框将 Azure 存储添加到您的应用, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-connected-services-storage.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-connected-services-storage.md,https://docs.azure.cn/zh-cn/vs-azure-tools-connected-services-storage
vs-azure-tools-debug-cloud-services-virtual-machines, 在 Visual Studio 中调试 Azure 云服务或虚拟机 | Azure, 在 Visual Studio 中调试云服务或虚拟机, visual-studio-online,mc-docs-pr.zh-cn\articles\vs-azure-tools-debug-cloud-services-virtual-machines.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-debug-cloud-services-virtual-machines.md,https://docs.azure.cn/zh-cn/vs-azure-tools-debug-cloud-services-virtual-machines
vs-azure-tools-debugging-cloud-services-overview, 调试 Azure 云服务的选项 | Azure, 调试 Azure 云服务, visual-studio-online,mc-docs-pr.zh-cn\articles\vs-azure-tools-debugging-cloud-services-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-debugging-cloud-services-overview.md,https://docs.azure.cn/zh-cn/vs-azure-tools-debugging-cloud-services-overview
vs-azure-tools-diagnostics-for-cloud-services-and-virtual-machines, 为 Azure 云服务和虚拟机配置诊断 | Azure, 介绍如何在 Visual Studio 中配置诊断信息以用于调试 Azure 云服务和虚拟机 (VM)。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-diagnostics-for-cloud-services-and-virtual-machines.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-diagnostics-for-cloud-services-and-virtual-machines.md,https://docs.azure.cn/zh-cn/vs-azure-tools-diagnostics-for-cloud-services-and-virtual-machines
vs-azure-tools-docker-edit-and-refresh, 在本地 Docker 容器中调试应用 | Azure, 了解如何通过编辑和刷新以及设置调试断点功能来修改本地 Docker 容器中运行的应用以及刷新容器, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-docker-edit-and-refresh.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-docker-edit-and-refresh.md,https://docs.azure.cn/zh-cn/vs-azure-tools-docker-edit-and-refresh
vs-azure-tools-docker-setup, 使用 VirtualBox 配置 Docker 主机 | Azure, 使用 Docker 计算机和 VirtualBox 配置默认 Docker 实例的逐步说明, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-docker-setup.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-docker-setup.md,https://docs.azure.cn/zh-cn/vs-azure-tools-docker-setup
vs-azure-tools-docker-troubleshooting-docker-errors, 使用 Visual Studio 对 Windows 排查 Docker 客户端错误 | Azure, 在 Windows 上通过使用 Visual Studio 排查在使用 Visual Studio 创建 Web 应用并将其部署到 Docker 时遇到的问题。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-docker-troubleshooting-docker-errors.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-docker-troubleshooting-docker-errors.md,https://docs.azure.cn/zh-cn/vs-azure-tools-docker-troubleshooting-docker-errors
vs-azure-tools-emulator-express-debug-run, 使用 Emulator Express 在本地计算机上运行和调试 Azure 云服务 | Microsoft Docs, 使用 Emulator Express 在本地计算机上运行和调试云服务, visual-studio-online,mc-docs-pr.zh-cn\articles\vs-azure-tools-emulator-express-debug-run.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-emulator-express-debug-run.md,https://docs.azure.cn/zh-cn/vs-azure-tools-emulator-express-debug-run
vs-azure-tools-migrate-publish-web-app-to-cloud-service, 如何通过 Visual Studio 将 Web 应用程序迁移和发布到 Azure 云服务 | Azure, 了解如何使用 Visual Studio 将 Web 应用程序迁移和发布到 Azure 云服务。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-migrate-publish-web-app-to-cloud-service.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-migrate-publish-web-app-to-cloud-service.md,https://docs.azure.cn/zh-cn/vs-azure-tools-migrate-publish-web-app-to-cloud-service
vs-azure-tools-multiple-services-project-configurations, 使用多种服务配置来配置 Azure 项目 | Azure, 了解如何通过更改 ServiceDefinition.csdef 和 ServiceConfiguration.cscfg 文件来配置 Azure 云服务项目。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-multiple-services-project-configurations.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-multiple-services-project-configurations.md,https://docs.azure.cn/zh-cn/vs-azure-tools-multiple-services-project-configurations
vs-azure-tools-optimizing-azure-code-in-visual-studio, 在 Visual Studio 中优化 Azure 代码 | Azure, 了解 Visual Studio 中的 Azure 代码优化工具如何帮助你提高代码的可靠性和性能。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-optimizing-azure-code-in-visual-studio.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-optimizing-azure-code-in-visual-studio.md,https://docs.azure.cn/zh-cn/vs-azure-tools-optimizing-azure-code-in-visual-studio
vs-azure-tools-performance-profiling-cloud-services, 测试云服务的性能 | Azure, 使用 Visual Studio 探查器测试云服务的性能, visual-studio-online,mc-docs-pr.zh-cn\articles\vs-azure-tools-performance-profiling-cloud-services.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-performance-profiling-cloud-services.md,https://docs.azure.cn/zh-cn/vs-azure-tools-performance-profiling-cloud-services
vs-azure-tools-publish-azure-application-wizard, 使用 Visual Studio“发布 Azure 应用程序”向导 | Microsoft Docs, 了解如何在 Visual Studio“发布 Azure 应用程序”向导中配置各种设置, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-publish-azure-application-wizard.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-publish-azure-application-wizard.md,https://docs.azure.cn/zh-cn/vs-azure-tools-publish-azure-application-wizard
vs-azure-tools-publish-webapplicationvm, Publish-WebApplicationVM | Azure, 了解如何将 Web 应用程序部署到虚拟机。如果资源不存在，此脚本会在 Azure 订阅中创建所需的资源。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-publish-webapplicationvm.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-publish-webapplicationvm.md,https://docs.azure.cn/zh-cn/vs-azure-tools-publish-webapplicationvm
vs-azure-tools-publish-webapplicationwebsite-windows-powershell-script, Publish-WebApplicationWebSite（Windows PowerShell 脚本）| Azure, 了解如何将 Web 项目发布到 Azure 网站。如果资源不存在，此脚本会在 Azure 订阅中创建所需的资源。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-publish-webapplicationwebsite-windows-powershell-script.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-publish-webapplicationwebsite-windows-powershell-script.md,https://docs.azure.cn/zh-cn/vs-azure-tools-publish-webapplicationwebsite-windows-powershell-script
vs-azure-tools-publishing-a-cloud-service, 使用 Azure Tools 发布云服务 | Azure, 了解如何使用 Visual Studio 发布 Azure 云服务项目。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-publishing-a-cloud-service.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-publishing-a-cloud-service.md,https://docs.azure.cn/zh-cn/vs-azure-tools-publishing-a-cloud-service
vs-azure-tools-publishing-using-powershell-scripts, 使用 Windows PowerShell 脚本发布到开发和测试环境 | Azure, 了解如何使用 Windows PowerShell 脚本通过 Visual Studio 发布到开发和测试环境。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-publishing-using-powershell-scripts.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-publishing-using-powershell-scripts.md,https://docs.azure.cn/zh-cn/vs-azure-tools-publishing-using-powershell-scripts
vs-azure-tools-remote-desktop-roles, 对 Azure 角色使用远程桌面 | Azure, 将远程桌面与 Azure 角色一起使用, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-remote-desktop-roles.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-remote-desktop-roles.md,https://docs.azure.cn/zh-cn/vs-azure-tools-remote-desktop-roles
vs-azure-tools-resource-groups-ci-in-vsts, 使用 Azure 资源组项目在 VS Team Services 中连续集成 | Azure, 介绍如何在 Visual Studio 中使用 Azure 资源组部署项目在 Visual Studio Team Services 中连续集成。, azure-resource-manager,mc-docs-pr.zh-cn\articles\vs-azure-tools-resource-groups-ci-in-vsts.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-resource-groups-ci-in-vsts.md,https://docs.azure.cn/zh-cn/vs-azure-tools-resource-groups-ci-in-vsts
vs-azure-tools-resource-groups-deployment-projects-create-deploy,NA,NA,NA,mc-docs-pr.zh-cn\articles\vs-azure-tools-resource-groups-deployment-projects-create-deploy.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-resource-groups-deployment-projects-create-deploy.md,https://docs.azure.cn/zh-cn/vs-azure-tools-resource-groups-deployment-projects-create-deploy
vs-azure-tools-resources-managing-with-cloud-explorer, 使用 Cloud Explorer 管理 Azure 资源 | Microsoft Docs, 了解如何使用云资源管理器来浏览和管理 Visual Studio 中的 Azure 资源。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-resources-managing-with-cloud-explorer.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-resources-managing-with-cloud-explorer.md,https://docs.azure.cn/zh-cn/vs-azure-tools-resources-managing-with-cloud-explorer
vs-azure-tools-service-configurations-and-profiles-how-to-manage, 如何管理服务配置和配置文件 | Azure, 了解如何使用服务配置和配置文件，这两种配置文件将存储云服务的部署环境设置和发布设置。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-service-configurations-and-profiles-how-to-manage.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-service-configurations-and-profiles-how-to-manage.md,https://docs.azure.cn/zh-cn/vs-azure-tools-service-configurations-and-profiles-how-to-manage
vs-azure-tools-setting-up-named-authentication-credentials, 设置命名的身份验证凭据 | Azure, 了解如何提供 Visual Studio 可用于验证对 Azure 的请求的凭据，以便从 Visual Studio 将应用程序发布到 Azure 或者监视现有云服务。, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-setting-up-named-authentication-credentials.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-setting-up-named-authentication-credentials.md,https://docs.azure.cn/zh-cn/vs-azure-tools-setting-up-named-authentication-credentials
vs-azure-tools-storage-emulator-using, 在 Visual Studio 中配置和使用存储模拟器 | Azure, 在 Visual Studio 中配置和使用存储模拟器, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-emulator-using.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-emulator-using.md,https://docs.azure.cn/zh-cn/vs-azure-tools-storage-emulator-using
vs-azure-tools-storage-explorer-blobs, 使用存储资源管理器（预览版）管理 Azure Blob 存储资源 | Azure, 使用存储资源管理器（预览版）管理 Azure Blob 容器和 Blob, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-explorer-blobs.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-explorer-blobs.md,https://docs.azure.cn/zh-cn/vs-azure-tools-storage-explorer-blobs
vs-azure-tools-storage-explorer-files, 将存储资源管理器（预览版）与 Azure 文件存储配合使用 | Microsoft 文档, 了解如何使用存储资源管理器（预览版）来处理文件共享和文件。, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-explorer-files.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-explorer-files.md,https://docs.azure.cn/zh-cn/vs-azure-tools-storage-explorer-files
vs-azure-tools-storage-explorer-relnotes-0-8-7, Azure 存储资源管理器 0.8.7（预览版）| Azure, Azure 存储资源管理器 0.8.7（预览版）的发行说明, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-explorer-relnotes-0-8-7.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-explorer-relnotes-0-8-7.md,https://docs.azure.cn/zh-cn/vs-azure-tools-storage-explorer-relnotes-0-8-7
vs-azure-tools-storage-manage-with-storage-explorer, 存储资源管理器（预览版）入门 | Microsoft Docs, 使用存储空间资源管理器（预览版）管理 Azure 存储资源, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-manage-with-storage-explorer.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-manage-with-storage-explorer.md,https://docs.azure.cn/zh-cn/vs-azure-tools-storage-manage-with-storage-explorer
vs-azure-tools-storage-resources-server-explorer-browse-manage, 使用服务器资源管理器浏览和管理存储资源 | Microsoft Docs, 使用服务器资源管理器浏览和管理存储资源, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-resources-server-explorer-browse-manage.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-storage-resources-server-explorer-browse-manage.md,https://docs.azure.cn/zh-cn/vs-azure-tools-storage-resources-server-explorer-browse-manage
vs-azure-tools-table-designer-construct-filter-strings, 为表设计器构造筛选字符串 | Azure, 为表设计器构造筛选字符串, storage,mc-docs-pr.zh-cn\articles\vs-azure-tools-table-designer-construct-filter-strings.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-table-designer-construct-filter-strings.md,https://docs.azure.cn/zh-cn/vs-azure-tools-table-designer-construct-filter-strings
vs-azure-tools-upgrade-projects-to-the-current-version-of-the-azure-tools, 如何将项目升级到最新版本的 Azure Tools | Azure, 了解如何在 Visual Studio 中将 Azure 项目升级到最新版本的 Azure Tools, multiple,mc-docs-pr.zh-cn\articles\vs-azure-tools-upgrade-projects-to-the-current-version-of-the-azure-tools.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\vs-azure-tools-upgrade-projects-to-the-current-version-of-the-azure-tools.md,https://docs.azure.cn/zh-cn/vs-azure-tools-upgrade-projects-to-the-current-version-of-the-azure-tools
